session_year,volume_label,pdf_url,verified,size_bytes
1974,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1974/74Vol1_Chapters.pdf,,
1974,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1974/74Vol1_Index.pdf,,
1974,Vol1_Measures,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1974/74Vol1_measures.pdf,,
1974,Vol2_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1974/74Vol2_Chapters.pdf,,
1974,Vol2_SecondExtra,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1974/74Vol2_SecondExtra.pdf,,
1974,Vol2_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1974/74Vol2_Index.pdf,,
1974,Vol2_Summary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1974/74Vol2_Summary.pdf,,
1974,Vol2_StatRecord,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1974/74Vol2_StatRecord.pdf,,
1974,Vol2_Appendix,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1974/74Vol2_Appendix.pdf,,
1975,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1975/75Vol1_Constitution.pdf,,
1975,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1975/75Vol1_Index.pdf,,
1975,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1975/75Vol1_Chapters.pdf,,
1975,Vol2_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1975/75Vol2_Chapters.pdf,,
1975,Vol2_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1975/75Vol2_Index.pdf,,
1975,Vol2_StatRecord,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1975/75Vol2_StatRecord.pdf,,
1975,Vol2_Appendix,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1975/75Vol2_Appendix.pdf,,
1975,Vol2_Summary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1975/75Vol2_Summary.pdf,,
1975,Vol2_FirstExtraSummary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1975/75Vol2_FirstExtraSummary.pdf,,
1975,Vol2_SecondExtraSummary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1975/75Vol2_SecondExtraSummary.pdf,,
1975,Vol2_ThirdExtraSummary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1975/75Vol2_ThirdExtraSummary.pdf,,
1976,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1976/76Vol1_Constitution.pdf,,
1976,Vol1_Measures,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1976/76Vol1_Measures.pdf,,
1976,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1976/76Vol1_Index.pdf,,
1976,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1976/76Vol1_Chapters.pdf,,
1976,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1976/76Vol2.PDF,,
1976,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1976/76Vol3.PDF,,
1976,Vol4_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1976/76Vol4_Index.pdf,,
1976,Vol4_Summary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1976/76Vol4_Summary.pdf,,
1976,Vol4_CrossTables,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1976/76Vol4_CrossTables.pdf,,
1976,Vol4_StatRecord,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1976/76Vol4_StatRecord.pdf,,
1976,Vol4_Appendix,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1976/76Vol4_Appendix.pdf,,
1977,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1977/77Vol1_Constitution.pdf,,
1977,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1977/77Vol1_Index.pdf,,
1977,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1977/77Vol1_Chapters.pdf,,
1977,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1977/77Vol2.PDF,,
1977,Vol3_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1977/77Vol3_Chapters.pdf,,
1977,Vol3_Summary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1977/77Vol3_Summary.pdf,,
1977,Vol3_StatRecords,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1977/77Vol3_StatRecords.pdf,,
1977,Vol3_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1977/77Vol3_Index.pdf,,
1977,Vol3_Appendix,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1977/77Vol3_Appendix.pdf,,
1978,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1978/78Vol1_Constitution.pdf,,
1978,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1978/78Vol1_Index.pdf,,
1978,Vol1_Measures_Tables,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1978/78Vol1_Measures_Tables.pdf,,
1978,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1978/78Vol1_Chapters.pdf,,
1978,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1978/78Vol2.PDF,,
1978,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1978/78Vol3.PDF,,
1978,Vol4_Summary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1978/78Vol4_Summary.pdf,,
1978,Vol4_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1978/78Vol4_Index.pdf,,
1978,Vol4_StatRecord,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1978/78Vol4_StatRecord.pdf,,
1978,Vol4_FirstExtraSession,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1978/78Vol4_FirstExtraSession.pdf,,
1978,Vol4_Appendix,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1978/78Vol4_Appendix.pdf,,
1979,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1979/79Vol1_Constitution.pdf,,
1979,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1979/79Vol1_Index.pdf,,
1979,Vol1_Measures,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1979/79Vol1_Measures.pdf,,
1979,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1979/79Vol1_Chapters.pdf,,
1979,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1979/79Vol2.PDF,,
1979,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1979/79Vol3.PDF,,
1979,Vol4_Summary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1979/79Vol4_Summary.pdf,,
1979,Vol4_StatRecord,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1979/79Vol4_StatRecord.pdf,,
1979,Vol4_Appendix,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1979/79Vol4_Appendix.pdf,,
1979,Vol4_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1979/79Vol4_Index.pdf,,
1980,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1980/80Vol1_Constitution.pdf,,
1980,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1980/80Vol1_Index.pdf,,
1980,Vol1_Measures,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1980/80Vol1_Measures.pdf,,
1980,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1980/80Vol1_Chapters.pdf,yes,72409132
1980,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1980/80Vol2.PDF,,
1980,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1980/80Vol3.PDF,,
1980,Vol4_Summary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1980/80Vol4_Summary.pdf,,
1980,Vol4_StatRecord,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1980/80Vol4_StatRecord.pdf,,
1980,Vol4_Appendix,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1980/80Vol4_Appendix.pdf,,
1980,Vol4_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1980/80Vol4_Index.pdf,,
1981,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1981/81Vol1_Constitution.pdf,,
1981,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1981/81Vol1_Index.pdf,,
1981,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1981/81Vol1_Chapters.pdf,,
1981,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1981/81Vol2.PDF,,
1981,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1981/81Vol3.PDF,,
1981,Vol4_Summary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1981/81Vol4_Summary.pdf,,
1981,Vol4_Appendix,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1981/81Vol4_Appendix.pdf,,
1981,Vol4_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1981/81Vol4_Index.pdf,,
1981,Vol4_StatRecord,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1981/81Vol4_StatRecord.pdf,,
1982,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1982/82Vol1_Constitution.pdf,,
1982,Vol1_Measures,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1982/82Vol1_Measures.pdf,,
1982,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1982/82Vol1_Chapters.pdf,,
1982,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1982/82Vol2.PDF,,
1982,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1982/82Vol3.PDF,,
1982,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1982/82Vol4.PDF,,
1982,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1982/82Vol5.PDF,,
1982,Vol6_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1982/82Vol6_Index.pdf,,
1982,Vol6_Appendix,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1982/82Vol6_Appendix.pdf,,
1982,Vol6_StatRecords,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1982/82Vol6_StatRecords.pdf,,
1982,Vol6_SummaryDigest,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1982/82Vol6_SummaryDigest.pdf,,
1983,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1983/83Vol1_Constitution.pdf,,
1983,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1983/83Vol1_Index.pdf,,
1983,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1983/83Vol1_Chapters.pdf,,
1983,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1983/83Vol2.pdf,,
1983,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1983/83Vol3.PDF,,
1983,Vol4_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1983/83Vol4_Chapters.pdf,,
1983,Vol4_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1983/83Vol4_Index.pdf,,
1983,Vol4_StatRecords,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1983/83Vol4_StatRecords.pdf,,
1983,Vol4_Summary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1983/83Vol4_Summary.pdf,,
1984,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1984/84Vol1_Constitution.pdf,,
1984,Vol1_Measures,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1984/84Vol1_Measures.pdf,,
1984,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1984/84Vol1_Chapters.pdf,,
1984,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1984/84Vol2.PDF,,
1984,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1984/84Vol3.PDF,,
1984,Vol4_Summary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1984/84Vol4_Summary.pdf,,
1984,Vol4_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1984/84Vol4_Index.pdf,,
1984,Vol4_StatRecord,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1984/84Vol4_StatRecord.pdf,,
1984,Vol4_AppendixGovPlan,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1984/84Vol4_AppendixGovPlan.pdf,,
1985,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1985/85Vol1_Constitution.pdf,,
1985,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1985/85Vol1_Index.pdf,,
1985,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1985/85Vol1_Chapters.pdf,,
1985,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1985/85Vol2.PDF,,
1985,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1985/85Vol3.PDF,,
1985,Vol4_Summary,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1985/85vol4Sum.pdf,,
1985,Vol4_StatRecord,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1985/85Vol4_StatRecord.pdf,,
1985,Vol4_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1985/85Vol4_Index.pdf,,
1986,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1986/86Vol1_Constitution.pdf,,
1986,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1986/86Vol1_Index.PDF,,
1986,Vol1_Measures,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1986/86Vol1_Measures.pdf,,
1986,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1986/86Vol1_Chapters.pdf,,
1986,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1986/86Vol2.PDF,,
1986,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1986/86Vol3.PDF,,
1986,Vol4_SummaryDigest,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1986/86Vol4_SummaryDigest.pdf,,
1986,Vol4_Appendix,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1986/86Vol4_Appendix.pdf,,
1986,Vol4_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1986/86Vol4_Index.PDF,,
1986,Vol4_StatutoryRecords,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1986/86Vol4_StatutoryRecords.pdf,,
1987,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1987/87Vol1_Constitution.pdf,,
1987,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1987/87Vol1_Index.pdf,,
1987,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1987/87Vol1_Chapters.pdf,,
1987,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1987/87Vol2.PDF,,
1987,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1987/87Vol3.PDF,,
1987,Vol4_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1987/87Vol4_Chapters.pdf,,
1987,Vol4_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1987/87Vol4_Index.pdf,,
1987,Vol4_StatRecords,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1987/87Vol4_StatRecords.pdf,,
1988,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1988/88Vol1_Constitution.pdf,,
1988,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1988/88Vol1_Index.pdf,,
1988,Vol1_Measures,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1988/88Vol1_Measures.pdf,,
1988,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1988/88Vol1_Chapters.pdf,,
1988,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1988/88Vol2.PDF,,
1988,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1988/88Vol3.PDF,,
1988,Vol4_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1988/88Vol4_Chapters.pdf,,
1988,Vol4_StatRecord,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1988/88Vol4_StatRecord.pdf,,
1988,Vol4_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1988/88Vol4_Index.pdf,,
1989,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1989/89Vol1_Constitution.pdf,,
1989,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1989/89Vol1_Index.pdf,,
1989,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1989/89Vol1_Chapters.pdf,,
1989,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1989/89Vol2.PDF,,
1989,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1989/89Vol3.PDF,,
1989,Vol4_DigestChapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1989/89Vol4_DigestChapters.pdf,,
1989,Vol4_SummaryChapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1989/89Vol4_SummaryChapters.pdf,,
1989,Vol4_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1989/89Vol4_Index.pdf,,
1989,Vol4_StatRecord,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1989/89Vol4_StatRecord.pdf,,
1990,Vol1_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1990/90Vol1_Index.pdf,,
1990,Vol1_Measures,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1990/90Vol1_Measures.pdf,,
1990,Vol1_Chapters,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1990/90Vol1_Chapters.pdf,,
1990,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1990/90Vol2.PDF,,
1990,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1990/90Vol3.PDF,,
1990,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1990/90Vol4.PDF,,
1990,Vol5_Reg_Session,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1990/90Vol5_Reg_Session.pdf,,
1990,Vol5_SumDigest,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1990/90Vol5_SumDigest.pdf,,
1990,Vol5_FirstExtra,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1990/90Vol5_FirstExtra.pdf,,
1990,Vol5_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1990/90Vol5_Index.pdf,,
1990,Vol5_StatRcrds,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1990/90Vol5_StatRcrds.pdf,,
1991,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1991/91Vol1_Constitution.PDF,,
1991,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1991/91Vol1.PDF,,
1991,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1991/91Vol2.PDF,,
1991,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1991/91Vol3.PDF,,
1991,Vol4_Digest,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1991/91Vol4_Digest.pdf,,
1991,Vol4_Index,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1991/91Vol4_Index.pdf,,
1991,Vol4_89_91Statutory,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1991/91Vol4_89_91Statutory.pdf,,
1991,Vol4_Gov_Reorgplan1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1991/91Vol4_Gov_Reorgplan1.pdf,,
1991,Vol4_Appendix,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1991/91Vol4_Appendix.pdf,,
1992,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1992/92Vol1_Constitution.PDF,,
1992,Vol1_IndextoConstitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1992/92Vol1_Indexto%20Constitution.PDF,,
1992,Vol1_Measures,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1992/92Vol1_Measures.PDF,,
1992,Vol1_Statutes,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1992/92Vol1_Statutes.PDF,,
1992,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1992/92Vol2.PDF,,
1992,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1992/92Vol3.PDF,,
1992,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1992/92Vol4.PDF,,
1993,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1993/1993_Stats_vol1.pdf,yes,121977897
1993,Vol1_Constitution,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1993/Vol1_Constitution.pdf,,
1993,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1993/1993_Stats_vol2.pdf,,
1993,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1993/1993_Stats_vol3.pdf,,
1993,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1993/1993_Stats_vol4.pdf,,
1993,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1993/1993_Stats_vol5.pdf,,
1994,TOC,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1994/1994toc.pdf,,
1994,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1994/1994_Vol_1.pdf,,
1994,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1994/1994_Vol_2.pdf,,
